"gene","SAM","P1_P2","P3","P4","P5","co_v","coleoptile"
"Zm00001eb079210",-0.314280785408777,-0.118721680468364,-0.18185048953404,0.185000173898263,0.288314851370014,0.313581488563437,-0.172043558420533
"Zm00001eb079550",0.265915015855376,0.088949652828868,0.0502704236304701,-0.0034055763733316,-0.0932845119636447,0.0229996823217616,-0.331444686299499
"Zm00001eb109340",-0.720888492423042,-0.0905362187428264,0.0127233670824856,0.149055920434548,0.382761375190735,0.34503787401352,-0.0781538255554212
"Zm00001eb080920",-1.10922184873892,-0.227126842121795,0.0816821772501643,0.132487750016126,0.492169321105814,0.537617741368608,0.0923917011200059
"Zm00001eb093260",-0.622363881040269,-0.253099798254877,0.0466650409298704,0.109057840290772,0.470988804097608,-0.0582110928349842,0.30696308681188
"Zm00001eb077550",0.0204670621749736,0.0328270557264123,0.134161993525422,-0.0254021883211001,0.0652149656532263,-0.0115327104066506,-0.215736178352284
"Zm00001eb091710",-0.300490589876967,0.143684360930347,0.23740587657214,0.12263139606386,0.000982298120103213,0.188524490839023,-0.392737832648506
"Zm00001eb097780",0.543644515029343,0.0224409647871702,0.0503768531612639,-0.100337391640497,-0.0186695022581129,-0.228588021474423,-0.268867417604743
"Zm00001eb112150",-0.8220802823589,-0.271026302852417,0.615566719395648,0.286433359913742,-0.0120790717226786,0.757634061645754,-0.554448484021147
"Zm00001eb075800",-0.588802926350597,-0.0889290877104522,-0.0115136009121856,-0.108265983275028,0.0496435397699737,0.16856212094895,0.579305937529338
"Zm00001eb109970",0.465116104558498,0.589409665185735,0.409757342000227,0.279453319129874,0.0377732879058312,-0.777283968617693,-1.00422575016247
"Zm00001eb111560",0.467005220226173,-0.0797053422122656,0.000799745108686938,0.151858484354468,-0.0209201150393324,-0.0275654721103472,-0.491472520327383
"Zm00001eb083450",0.420555044267369,-0.0197028681375419,-0.259036302480567,-0.226816551721899,0.168582688251642,-0.220566927475176,0.136984917296174
"Zm00001eb082870",0.26028306054396,0.220636889103038,-0.194291175138454,0.12335810641662,0.104733591331581,-0.291269641393658,-0.223450830863087
"Zm00001eb090510",-0.391489277511842,0.0704914659381482,0.0803607375994031,0.169555329233732,0.00147371928215702,0.265244386416274,-0.195636360957873
"Zm00001eb094770",0.148477217283865,-0.00292583331051376,0.00809448371199673,-0.0631976377304226,-0.0160400725024204,0.085693543203383,-0.160101700655888
"Zm00001eb107700",-1.33994130429396,-0.232110570430864,0.0909533731250141,0.23159040052091,0.39701858675036,0.959396371297274,-0.106906856968734
"Zm00001eb101660",-0.441433214815355,-0.492283100307673,-0.455256093982331,-0.443374444185672,-0.324822861475149,0.554573680734675,1.6025960340315
"Zm00001eb085500",0.174402299283715,0.0230305361485973,0.191691990056044,0.00288119736082375,-0.20120624909621,-0.12524081468821,-0.0655589590647605
"Zm00001eb094000",-0.321233641421371,0.378377827971149,0.480554979935841,0.484440302880269,0.308843249329119,-0.422235417476456,-0.908747301218552
"Zm00001eb108260",-0.570232223790861,0.202038416769503,0.200485673755384,0.202085991741195,0.0395246838638223,0.10334730203814,-0.177249844377184
"Zm00001eb088190",-0.477679976833476,0.0861590787839384,0.286025747864557,0.41974230136586,0.188450753108027,-0.019973245625776,-0.48272465866313
"Zm00001eb106430",-0.505890538319038,-0.652282692413565,-0.574756376485178,-0.278353194979102,0.137348587866939,-0.0217881207906552,1.8957223351206
"Zm00001eb069500",-0.826730138084398,-0.351639307169306,-0.188583307082864,-0.255897318631733,-0.157636991016605,1.64730803720571,0.133179024779192
"Zm00001eb110400",-0.502878037612518,-0.494216263786832,-0.608053490139634,-0.506297761613094,-0.381096914982949,0.829468593261386,1.66307387487364
"Zm00001eb101100",0.45366566710557,0.205234399110112,0.198054145628028,0.281226737816319,0.389624124096438,-0.674925015320162,-0.852880058436307
"Zm00001eb103960",0.307373369447658,0.0753774532855936,0.115314677289713,0.0352978080675029,0.0200666175431733,0.0332152103895118,-0.586645136023151
"Zm00001eb116510",0.246748513833253,-0.186724705676694,0.071842309595461,-0.189336964677302,-0.0137743665058117,0.42385103111413,-0.352605817683037
"Zm00001eb074150",0.0536645708768701,0.349403995908251,0.486018976300971,0.200466108743893,0.188786377482431,-0.715371811117595,-0.56296821819482
"Zm00001eb093490",-0.637767394015583,-0.171690011534959,-0.104670828885061,-0.209805967762924,0.0525190233917686,1.02643232695325,0.0449828518535032
"Zm00001eb079270",0.0974981605925331,-0.0538118880791437,-0.0834068898852479,0.0752855335752127,0.0532360428849838,0.333316287953101,-0.422117247041439
"Zm00001eb070860",-0.122647961828355,-0.0383301884415834,-0.0663174524225107,-0.308357899520553,-0.318074896844195,-0.235588722357018,1.08931712141422
"Zm00001eb097690",-0.507216995762792,0.0410844591529211,-0.133951757163089,0.113146944219317,0.440934807642583,0.276321867259874,-0.230319325348814
"Zm00001eb068980",-0.383453073572663,-0.639172878602539,-0.476897074455402,-0.593675371627868,-0.467952570229392,1.71033838441134,0.850812584076527
"Zm00001eb072710",-0.549906695203557,0.246357044682836,0.290789598587089,0.559283613298245,0.337780171738378,-0.277627346120524,-0.606676386982468
"Zm00001eb069300",0.168506454391338,0.0809757618592848,0.0199411932369604,0.0082070203119881,0.0536096669139628,0.158830767773848,-0.490070864487383
"Zm00001eb110030",-0.998303295376501,-0.111924262468903,-0.300643217362294,0.0369532591584893,0.135502605118846,0.969133063813683,0.26928184711668
"Zm00001eb074430",0.695268184238516,0.231645686837062,-0.0132180409640359,-0.164509449465931,-0.28373344412729,-0.000994512546947401,-0.464458423971374
"Zm00001eb102770",-0.235019916391192,-0.310018129748201,-0.171440119116709,0.270273448821697,0.733666630781942,-0.424745685885036,0.1372837715375
"Zm00001eb110770",0.0551379127866332,-0.0702257010374838,0.230832756245197,0.306728223724445,0.230064166967099,0.0127127093990733,-0.765250068084964
"Zm00001eb085570",0.185367845729433,-0.0404839584466631,0.256662748155479,0.0440317694130996,0.158841726735504,-0.0297691660176694,-0.574650965569183
"Zm00001eb112740",0.333083972389387,0.376917243392097,0.143742349585608,0.14466264507115,0.0314777505354881,-0.132882190304698,-0.897001770669032
"Zm00001eb066810",-0.140491768116101,-0.0784127611219516,0.201760351066455,0.0484695797036497,0.00590507888374861,0.262166766226235,-0.299397246642035
"Zm00001eb098380",0.57800287109159,-0.101623396133092,0.156085000390873,0.0868677226648491,0.00310473550828985,-0.137430626533149,-0.585006306989361
"Zm00001eb099600",0.195466240389097,0.0427490860452613,0.185572939683002,-0.0156254926461158,-0.0177131443515662,0.176609494736901,-0.56705912385658
"Zm00001eb083790",-0.615719431472809,-0.573041582895656,0.0416252298207572,-0.0352453295470374,-0.0658704817089713,1.74737509194203,-0.499123496138315
"Zm00001eb099930",-0.10121141920878,0.0867348040368349,0.180844659908851,0.187986572138993,0.0973969942179353,-0.17673378726643,-0.275017823827404
"Zm00001eb108360",-0.0280852458692728,-0.427462729531429,-0.250177669859765,-0.108639935124358,0.144969668229897,0.363717635864441,0.305678276290486
"Zm00001eb108840",0.00551126891426367,-0.400788278459436,-0.0927139371064235,0.222095604317343,0.0650522244207901,0.297411937341389,-0.0965688194279258
"Zm00001eb085200",-0.359427352612365,-0.181484451500699,0.0902690485688744,0.00510661737782326,0.0182872767004329,0.376590005646794,0.0506588558191389
"Zm00001eb080090",-0.606145453205733,0.122922844687799,0.241874158083375,0.0767492125997716,0.114186436585883,0.295627481669558,-0.245214680420653
"Zm00001eb074930",-0.523457523075156,-0.670744901960451,-0.470932201181196,-0.263012387528879,0.192019911536741,1.01974360778843,0.716383494420511
"Zm00001eb072700",-0.175097381274482,-0.515123407215813,0.044478124931169,0.626222162216003,0.536172134222891,-0.384337101346857,-0.132314531532909
"Zm00001eb080810",-0.572315173893716,-0.668296911898828,-0.265104739058178,0.0255303923226527,0.592246734197655,0.253321572842805,0.63461812548761
"Zm00001eb096100",-0.107673454656275,0.184016312215008,0.0441276564088254,0.119929708126553,0.189284104985785,0.181957696654335,-0.611642023734231
"Zm00001eb070150",-0.728828014822293,-0.26366044671068,-0.160393398669977,-0.197767756173481,-0.13901342304834,1.07829114237999,0.411371897044782
"Zm00001eb094610",-0.115633282280057,0.653242479319891,0.462526837935394,0.0148475323296575,-0.0646736930207821,-1.12900499724033,0.178695122956226
"Zm00001eb112600",-0.516529312586082,-0.228963590729976,0.232447833207514,0.129695521064817,0.316845736367783,0.296950736481379,-0.230446923805434
"Zm00001eb104270",-0.858083491745231,0.80011296798569,0.43543737052163,0.295123987983527,0.115214729197861,-0.344088461405774,-0.443717102537704
"Zm00001eb113690",0.489492219313201,-0.0233420394225687,0.367467840383053,0.144386823562499,0.0937511569780504,-0.348992177977289,-0.722763822836946
"Zm00001eb068630",0.295716843717551,0.319122904568595,0.4170671496428,0.0288623895816083,-0.00536793742889969,-0.257767716102307,-0.797633633979346
"Zm00001eb093580",0.179102040832511,0.313401411231319,0.185067700878205,-0.166970630825144,-0.118993176412192,-0.211001053007473,-0.180606292697226
"Zm00001eb114050",-0.0934496485682925,-0.476186646228171,-0.252825686363668,-0.158631111048456,-0.0537195045987503,1.48294404056389,-0.448131443756555
"Zm00001eb080280",-0.944238577096677,-0.245698073632702,0.159200983434065,0.23239051644378,-0.010869216096148,1.4621024162541,-0.652888049306421
"Zm00001eb105230",0.431834900790285,0.100618026607944,0.320425057734764,0.126779839248747,0.0669963313182191,-0.143751285237235,-0.902902870462723
"Zm00001eb069310",-0.179681932733336,-0.404127944651949,-0.359342907471265,-0.368927556324693,-0.252382570409364,1.2754297118644,0.289033199726209
"Zm00001eb117970",-0.0746382905328743,0.277162962216227,0.336145550957375,0.292950748772414,0.445263322047411,-0.12939609139369,-1.14748820206687
"Zm00001eb074010",-0.271913981623721,-0.346797251057376,-0.190578111397583,-0.173842419653858,-0.106097297853975,-0.0269423587862753,1.11617142037279
"Zm00001eb109480",-0.965234096697647,-0.527710649212621,-0.186550391637061,-0.322395414261882,-0.091797371365106,0.760182117283344,1.33350580589097
"Zm00001eb106850",-0.028952992050855,-0.0898626489526229,-0.15859531006603,-0.137796800080309,-0.197246016387107,0.406351369954388,0.206102397582535
"Zm00001eb105840",0.014100944009622,0.282577774980747,0.346492473156943,0.089421978835038,0.221913522223989,-0.274370521624841,-0.680136171581497
"Zm00001eb065930",-0.187534098673645,-0.10853070353911,0.239714500716728,0.289204170805643,0.237486315235716,-0.0995200484567419,-0.37082013608859
"Zm00001eb079930",0.332658474080475,0.0213094307199312,0.111697769302913,-0.0162279072018203,0.0339701466050289,0.055345163139965,-0.538753076646493
"Zm00001eb080490",0.0981406009347869,0.0670350502431802,-0.0581300029699933,0.176848057433172,0.132904900056721,-0.0224754492396598,-0.394323156458206
"Zm00001eb097230",0.0179190741524532,0.0463590183150326,0.24460245481539,0.0323000628980312,0.195861975930159,-0.0757858706814414,-0.461256715429624
"Zm00001eb117220",0.344618326140531,0.171904929118906,0.323189258962362,0.212604496247375,0.285195197623644,-0.427545061794772,-0.909967146298047
"Zm00001eb066500",-0.749355226165122,-0.53356422219039,-0.51748718810269,-0.42209701773311,-0.0850969287655982,1.58392747424183,0.723673108715081
"Zm00001eb082850",0.0250919018848528,0.190755337995748,0.0129735392385373,0.165836264018702,0.270687058453011,-0.137916506421407,-0.527427595169441
"Zm00001eb082570",0.431721301941951,0.53626781474151,0.370172573876881,0.257295575914762,0.0305071535911309,-0.662379448164717,-0.963584971901519
"Zm00001eb108100",-0.359699626477631,0.263829198959243,0.0504039954881016,0.0623527762545677,0.117428313462397,0.190267933273093,-0.324582590959771
"Zm00001eb078090",-0.99534171540555,-0.139967134382163,-0.31630917520334,-0.0247712387563596,0.400441177202874,1.02342286124497,0.0525252252995667
"Zm00001eb065890",0.531416312008092,0.239839087938719,0.13638394988172,0.0133955518148934,-0.0120739472719406,-0.239905388080708,-0.669055566290777
"Zm00001eb096310",-0.179487593605626,0.208426885321922,0.196694267548248,0.251789307253467,0.490843657424121,-0.449396329308024,-0.518870194634107
"Zm00001eb108310",0.227455843554857,-0.214659439459527,-0.192024133746733,-0.075350813267963,-0.0671924634008963,0.558424503877452,-0.23665349755719
"Zm00001eb109810",-0.176957134841664,0.331310593256991,0.25287205689065,0.153985844012275,0.281692048987296,-0.430647190076384,-0.412256218229167
"Zm00001eb095300",0.00562197300626141,-0.0601496622042857,0.296844307324467,0.121861923223476,0.214270383059859,-0.222148458681388,-0.35630046572839
"Zm00001eb079230",-0.286556116629284,0.546805116720497,0.20656994893093,0.174246637713173,0.0270865967877436,-0.101791851561154,-0.566360331961906
"Zm00001eb105360",0.130064725313841,0.417844138955511,0.169304874281043,-0.0393931191945515,-0.13941606938614,-0.125400262037759,-0.413004287931944
"Zm00001eb114270",-0.150108516001644,0.0323240256141791,-0.0688311218713863,-0.118430614562119,0.0506610059904356,0.43588090703459,-0.181495686204054
"Zm00001eb077900",-0.81605424531734,0.261971939386433,0.407656490043279,0.343449292747645,-0.0680335783783172,0.604710314895404,-0.733700213377105
"Zm00001eb068830",0.381710446956776,0.233656002709632,0.328587509491225,0.091595583151134,-0.0193735845484145,-0.322892267215494,-0.693283690544859
"Zm00001eb097580",0.658267397793004,0.492496225205762,0.273764724815256,0.0087434412273479,0.0139914331938746,-0.624270338274487,-0.822992883960757
"Zm00001eb092540",-0.384533977428283,-0.55135361437859,-0.63048003100716,-0.537068152318092,-0.455299639912467,0.955571238971454,1.60316417607314
"Zm00001eb075080",0.563439668160047,-0.0806254160799708,0.0807556061867487,-0.0713102255553386,0.00362957555508738,-0.169162481764537,-0.326726726502036
"Zm00001eb116910",-0.535269779520269,-0.301993926586919,-0.128201438084724,-0.059139335948888,0.20260002316039,0.844111941806055,-0.022107484825645
"Zm00001eb072800",-0.376019047089236,-0.0794483366743764,0.297903146199168,0.279811715831483,0.29665824511893,-0.00259106252207949,-0.416314660863889
"Zm00001eb102350",0.192213133827508,-0.0943464874214517,-0.147613379428223,0.0735570861274604,0.187391301116278,-0.0215566079586372,-0.189645046262935
"Zm00001eb076030",0.0386824817713766,-0.429380572047805,-0.403966200109785,-0.102512323298814,0.352127802852465,0.396927401858926,0.148121408973637
"Zm00001eb067640",0.209643083529163,0.0120286667874061,0.378547672340307,0.157222756310633,0.089143657767165,-0.278215004803561,-0.568370831931112
"Zm00001eb096130",-0.217845813289824,0.326276778977295,0.347932438930175,0.416473413919376,0.343606178447135,-0.0340307908701494,-1.18241220611401
"Zm00001eb089650",-0.586223533806217,0.205175630273326,0.117224737570602,0.278281995441333,0.264542715188969,0.265830652233576,-0.544832196901589
"Zm00001eb103880",-0.630475551776485,-0.139070271135168,-0.00163887062951694,0.0374094803584853,0.368411918065045,0.410949923628215,-0.0455866285105757
"Zm00001eb094740",0.737849536367289,-0.051625101933324,-0.032174967130479,0.0195406718262628,-0.124094266066361,-0.190423527563501,-0.359072345499887
"Zm00001eb106490",-0.330337350351063,-0.419624901560185,-0.480874560040293,-0.380923109365063,-0.250635085075706,1.32986212326842,0.532532883123889
"Zm00001eb098850",-0.181960629320277,-0.0697583023217349,0.235702049681821,0.153139001639055,0.0871896512672375,0.123231492956644,-0.347543263902745
"Zm00001eb098250",-0.559288544015244,-0.0962694065196808,0.0629951554100224,0.306485514679539,0.619927430857193,-0.00889272152547384,-0.324957428886355
"Zm00001eb081650",-0.111759325132377,0.304203156103993,0.129146481553866,0.0952003218644057,0.0340636115991087,-0.0468309555459786,-0.404023290443017
"Zm00001eb117500",0.149757728253373,0.425050643818393,0.461896703573661,0.236244494497321,0.0606763934866182,-0.344129649579609,-0.989496314049757
"Zm00001eb100210",-0.564249506092074,-0.49247792924908,-0.411398125277676,-0.37473253367725,0.0013091948013943,0.253500599537672,1.58804829995701
"Zm00001eb093290",-0.114637956211803,0.0776884410397868,0.0324071639623481,0.247680577309024,0.35597113479497,-0.0205236573555738,-0.578585703538751
"Zm00001eb100060",0.217987416855008,-0.282180626728883,0.111598529715088,0.118591355370852,0.373415976358081,-0.246946766631512,-0.292465884938634
"Zm00001eb108600",0.599102273046969,0.487021831884031,0.397148603048115,0.286101917928125,-0.0437920130342137,-0.802793323219877,-0.922789289653148
"Zm00001eb075730",-1.2280852784157,0.129927681415392,-0.0435009854591216,-0.220862329340461,0.141009873975164,0.874869160342986,0.346641877481737
"Zm00001eb100720",0.156120574323545,-0.121723042950514,-0.275797680837341,-0.366401481416861,-0.198039756489293,0.952462498790642,-0.146621111420179
"Zm00001eb108960",-0.165742697473019,-0.0829833956120025,0.21169953702386,0.112699779142031,0.0728331373776475,0.222409139122765,-0.370915499581282
"Zm00001eb078370",0.177283460465499,0.2422405293147,-0.0042719754692477,0.227193919537195,0.0697100761278992,-0.250168133074781,-0.461987876901265
"Zm00001eb106590",-0.0587383883681552,0.0325555391030186,0.100216041762443,0.108773019085879,0.27462314175693,0.0586579996449434,-0.516087352985057
"Zm00001eb112090",-0.834450339680583,-0.225559075365309,0.0122081683635503,-0.0130204716065418,0.0518902244151865,0.872888162437372,0.136043331436325
"Zm00001eb116720",0.0903537952337747,-0.114080152212573,0.00923365215782336,-0.0747743027285871,0.116564130930224,0.177829819648637,-0.205126943029299
"Zm00001eb106240",-0.554106284580827,-0.703549030385977,-0.550257133245514,-0.378652415383841,0.00278765421958366,1.03948384235577,1.14429336702081
"Zm00001eb070730",0.498815553576605,0.0887065279569468,0.196748569432023,0.189011993855906,0.156529543846831,-0.376346246075355,-0.753465942592957
"Zm00001eb095030",-0.565193279053833,-0.28261002980753,-0.31978394731967,-0.400612479524619,-0.301500016565174,0.135972677642022,1.7337270746288
"Zm00001eb073540",0.448629318730357,0.118449202744257,0.169865518481041,0.15588989482525,0.0549120796292656,0.00776730622274761,-0.955513320632919
"Zm00001eb091060",-0.754172614129602,0.391580341192197,0.312949398055039,0.170721488539765,0.154717258299543,-0.0140786068017892,-0.261717265155153
"Zm00001eb110320",0.335261565749083,0.144426917648472,0.334576398077187,0.168227057711325,0.144864373739259,-0.260645915516728,-0.866710397408597
"Zm00001eb068560",-0.575968640299254,0.622270222866611,0.875562153940256,0.524211197083316,0.0628932894451464,-0.736993576347901,-0.771974646688174
"Zm00001eb084670",0.432297191970335,0.0646351511060369,0.0664099465515365,0.178877428020027,0.120309696262898,-0.166060271853477,-0.696469142057357
"Zm00001eb113220",-0.398728524354424,-0.527574825119233,-0.443396619172693,-0.260973386475803,0.107898207239248,0.474666813956632,1.04810833392627
"Zm00001eb084540",0.0897424358347828,-0.119245557384905,-0.0303702879613674,-0.148420759946063,-0.144642874651241,0.664458871488421,-0.311521827379627
"Zm00001eb065800",0.554908689200333,-0.0908250966560409,0.0328289188092585,-0.102064731584515,-0.205636617685663,0.385508709768035,-0.574719871851408
"Zm00001eb086040",-0.202558273312357,-0.0151094467887114,0.223179548752189,0.195441513056639,0.315376078225846,-0.150996018557904,-0.365333401375702
"Zm00001eb081430",-0.470890202266147,0.0527999730798108,0.238045175498643,-0.202322905707207,-0.15492564447054,1.0394248067328,-0.502131202867357
"Zm00001eb111510",0.375824388263297,-0.00556277529811811,0.256235182319933,0.193226212495369,0.00508554087290891,-0.419132466209159,-0.405676082444231
"Zm00001eb109610",0.197691403886039,0.180585825800421,0.133692185601442,0.315189785476454,0.483910970476633,-0.410228262468498,-0.900841908772494
"Zm00001eb110080",0.282829134562033,-0.3616022505132,-0.01387643238635,-0.121212197796984,-0.00967589041164596,0.943598468047479,-0.720060831501332
"Zm00001eb067730",0.713889755967029,0.718026358995787,0.497620862589441,0.315969925848462,-0.0887341032806338,-1.15872175393916,-0.998051046180921
"Zm00001eb082360",-0.576409975474437,0.208311717590828,0.017320906559314,0.354503228610482,0.249917959316408,0.126774105730918,-0.380417942333513
"Zm00001eb077770",1.20871163594691,0.165736767492873,0.0174272259119331,-0.283514157450721,-0.221550920492234,-0.0654036992268456,-0.821406852181914
"Zm00001eb070040",-0.410358565355647,0.0309190697609635,0.0383447130146956,0.0808375094364972,0.195863762786785,0.0676624167699395,-0.00326890641323324
"Zm00001eb094300",-0.58619293646901,0.0886478268214411,-0.142683348080865,0.0906722349791515,0.0269068117438344,0.649432935329937,-0.12678352432449
"Zm00001eb070570",-0.121421619248419,-0.112131458975188,0.150314202608342,0.206060276236396,0.385922007429543,-0.0129482620697796,-0.495795145980896
"Zm00001eb097530",-0.336104458716361,0.167002767471998,0.24165923190656,0.0277084299681926,-0.0195410081945706,0.24500027019014,-0.325725232625959
"Zm00001eb113410",-0.211705437774107,-0.101464853169617,0.106816112676202,-0.18612647026091,-0.0372616058519,-0.398738092849188,0.828480347229519
"Zm00001eb080350",0.205231719548177,-0.165678172087277,-0.216662697491161,-0.0328464289323291,-0.0257527112735688,0.337171141091253,-0.101462850855094
"Zm00001eb094380",0.950750763056414,0.210961924088793,0.214031141205677,0.0840510958122638,-0.132162645887569,-0.399611119476524,-0.928021158799055
"Zm00001eb113740",0.0395696512873841,-0.0709291004059621,0.0480401906911493,-0.0366350766000492,0.0279951713790758,0.275362407459924,-0.283403243811522
"Zm00001eb117740",-0.436063791268404,0.309676959784244,0.273932132771964,0.101997271976946,-0.169153673375291,0.32040525221148,-0.400794152100938
"Zm00001eb098980",-0.311395513010819,-0.406045382559003,-0.153897648995533,0.0418196088189904,0.602738890154474,-0.239226624776355,0.466006670368246
"Zm00001eb086830",0.0636480295398106,0.142461375085718,0.0154624343065017,-0.0780840487001294,0.0400272594925769,0.0314030999572231,-0.214918149681701
"Zm00001eb101220",-0.933718546915598,0.231552389790198,0.14399365725338,0.273986255805281,-0.105692620918185,0.580550671074814,-0.190671806089891
"Zm00001eb071190",-0.331545246511268,-0.501600366826466,-0.41130788394701,-0.332433442239345,-0.0719804354862813,0.789929404841993,0.858937970168376
"Zm00001eb065710",-0.643887480805685,-0.100759458883007,0.711464171200713,0.278967509549854,0.29558077450012,-0.328333818415061,-0.213031697146934
"Zm00001eb109710",-0.107143731143755,-0.20989122513827,-0.039936310921269,-0.131165616917445,-0.274959166885872,1.71302828212229,-0.949932231115675
"Zm00001eb066140",-0.586551103355561,0.423765357084663,0.219868744053635,0.181472149086343,0.168134690221602,0.164541502416,-0.571231339506681
"Zm00001eb114990",-0.212495929653848,0.0661280447687925,0.00186864211958755,0.290692034518984,-0.076522515176142,0.154766601442307,-0.224436878019681
"Zm00001eb082730",-0.536716312851665,-0.135607392966859,0.115733795511502,-0.0461345298978267,-0.0286596107093156,0.482644610162387,0.148739440751778
"Zm00001eb084730",-0.149413418799097,0.378047756461206,0.455697898371086,0.350591187175418,0.288740548449972,-0.413677485013825,-0.909986486644761
"Zm00001eb084350",-0.0434603924543988,-0.399982251529981,-0.240011173972469,-0.0441531529725928,0.203791661840614,0.27652399444085,0.247291314647978
"Zm00001eb089070",-0.389671547733247,-0.527708891808149,-0.327451089291059,-0.00338993638468705,0.409102640480209,0.0490274225439426,0.790091402192991
"Zm00001eb079870",0.16627372231935,0.363227378929605,0.210500292554735,0.136899081837373,-0.0213414083629996,-0.47142971896937,-0.384129348308694
"Zm00001eb110580",0.0746865706589411,-0.249801797434539,-0.0952656579432546,-0.108442799350607,0.0762214612963326,0.788233089556251,-0.485630866783125
"Zm00001eb071350",0.297174618021846,0.0686871348688249,0.108949782694813,-0.0056635587149843,0.0187830166830841,-0.163870948855726,-0.324060044697858
"Zm00001eb098220",0.284320730575682,-0.286140815491541,-0.104757051353456,-0.255248753287455,-0.125785773170006,0.217454444206557,0.27015721852022
"Zm00001eb111860",-0.161861878990545,0.168537622306403,0.147570268840788,-0.0156073193344496,0.116720200867415,-0.00115079266994333,-0.254208101019668
"Zm00001eb096860",-0.41748155037193,-0.204452266816499,0.276428807656012,0.275196562011515,0.236954150921968,0.147362948325383,-0.314008651726447
"Zm00001eb101130",0.233265397064141,0.197339615565713,0.258653123441295,0.361694267009351,0.055604532387782,-0.563801788054975,-0.542755147413306
"Zm00001eb103250",-0.0398957484148538,-0.602200492005844,-0.315633516691932,-0.401062725558901,-0.186970807264689,1.54143293264871,0.00433035728751135
"Zm00001eb103580",-0.00212647425600317,-0.207080897352463,-0.234989207212376,-0.13556863774784,0.154163214639467,0.236248402614539,0.189353599314676
"Zm00001eb070820",0.166592869330851,0.593924111196371,0.469961036908847,0.337550372798629,0.179001198072574,-0.7076050438141,-1.03942454449317
"Zm00001eb100930",-0.485782923226373,0.342183059706277,0.305991644159203,-0.0451416844075764,0.0792088021860117,0.187985565829823,-0.384444464247366
"Zm00001eb076950",0.737986066686478,0.146415837357739,0.173052277007566,-0.0746794626576591,-0.214428836920526,-0.200704331804531,-0.567641549669066
"Zm00001eb106890",0.582350495251229,0.177430729064051,0.144373169967842,0.226707102495077,0.199269534423744,-0.273569335135112,-1.05656169606683
"Zm00001eb102550",-0.0717612851625338,0.077242302341105,-0.128842413580138,-0.0657602728194814,-0.100164619873114,0.682190286250827,-0.392903997156666
"Zm00001eb076680",-0.334825657387305,-0.83962240304508,-0.137777946148263,0.0211168331575063,0.493666321301875,-0.0757941603886925,0.873237012509958
"Zm00001eb074530",0.461245433693274,0.629586258161074,0.537132867297512,0.365994961318206,0.488099563288134,-1.30157321944822,-1.18048586430998
"Zm00001eb117590",-0.39157584275021,0.32712970558709,0.0640260207136739,-0.0870204848385651,-0.2260599622572,0.865202723934453,-0.551702160389242
"Zm00001eb094220",-0.509589030842792,-0.0495111541996263,0.0820075860453926,0.0167255404375846,0.135029911990792,0.432935655209567,-0.107598508640918
"Zm00001eb111350",-0.447305366379793,0.144588170182216,0.0272773386192575,-0.458627454746543,-0.548554608550707,1.04869210430584,0.233929816569735
"Zm00001eb070200",-0.0943666042167307,-0.163071802803234,-0.0456394725305162,0.140797331322518,0.421913583038765,-0.0711903937295184,-0.188442641081286
"Zm00001eb112000",-0.423124973253497,-0.403028147533145,-0.493792109525881,-0.551379033354913,-0.145415859046004,0.430576033252827,1.58616408946061
"Zm00001eb110840",-0.343336504843573,0.113238774824561,0.349875421203483,0.0322407116218933,0.227326495847626,0.285936090546768,-0.665280989200759
"Zm00001eb069220",-0.593175468923492,-0.276806529862122,-0.245100625615106,-0.039262209551437,0.32560515879672,0.672468666508437,0.156271008647
"Zm00001eb069260",-0.718067045463072,0.459369583728593,0.474681293071501,0.349781242233043,-0.0183578177731591,0.0914187486554203,-0.638826004452326
"Zm00001eb076120",-0.105200576668212,0.0182449140973839,0.0292565814112735,-0.219066631739941,-0.36354283192371,0.388339867535951,0.251968677287256
"Zm00001eb086500",0.6565254585007,0.186176293060387,0.249856493690871,0.149952103528196,-0.0321106027307504,-0.39076664726512,-0.819633098784284
"Zm00001eb097740",0.636257735979083,0.0607224917176633,0.207155563765981,-0.119606037801987,-0.1549103197609,-0.401990053724807,-0.227629380175032
"Zm00001eb093250",0.497291054085141,0.373473091911523,0.187405151310112,0.0763926689054282,-0.0155524768656347,-0.279218784030508,-0.839790705316061
"Zm00001eb071130",-0.464837690402389,-0.0892272148879247,-0.187998722469183,-0.225217394731729,-0.0926227017759831,1.41273831148094,-0.352834587213728
"Zm00001eb092080",-0.251931938973262,-0.218810870690373,0.462244916689526,0.0950267333692848,0.0830907371734233,0.348760697885819,-0.518380275454419
"Zm00001eb065900",0.291226484649829,0.281062937375791,-0.0587116590726986,-0.260416692987037,-0.333647846199896,-0.100278416256486,0.180765192490497
"Zm00001eb081930",0.0695822953921737,-0.0606642159181036,0.292481201867763,0.0195085625652688,-0.227677619670667,0.11323882984139,-0.206469054077824
"Zm00001eb109890",-0.00510047998014583,-0.133492703734341,0.0344818064324629,0.124399973246647,0.150132731409456,0.0984654581113608,-0.268886785485439
"Zm00001eb073720",0.301088904439109,-0.319111675317166,-0.0446333926680391,-0.0540116488425108,-0.0933989724949515,0.407267398185027,-0.197200613301468
"Zm00001eb103740",0.59049202985227,-0.146947615555391,0.173316122581127,0.0290357239392614,0.0344694600278869,-0.233186076880814,-0.447179643964339
