node_1 ID, node_2 ID, PCC_value
Zm00001eb033910,Zm00001eb384950,0.955496
Zm00001eb033910,Zm00001eb071590,0.964121
Zm00001eb033910,Zm00001eb136980,0.953076
Zm00001eb033910,Zm00001eb273020,0.973209
Zm00001eb033910,Zm00001eb374110,0.956414
Zm00001eb033910,Zm00001eb274210,0.962855
Zm00001eb021750,Zm00001eb353470,0.958875
Zm00001eb021750,Zm00001eb055990,0.973401
Zm00001eb021750,Zm00001eb227830,0.969544
Zm00001eb021750,Zm00001eb255490,0.988537
Zm00001eb021750,Zm00001eb035030,0.957886
Zm00001eb021750,Zm00001eb291730,0.965900
Zm00001eb021750,Zm00001eb303620,0.967439
Zm00001eb021750,Zm00001eb074930,0.952968
Zm00001eb021750,Zm00001eb184870,0.953231
Zm00001eb021750,Zm00001eb058460,0.950039
Zm00001eb376730,Zm00001eb085420,0.972821
Zm00001eb376730,Zm00001eb113220,0.951160
Zm00001eb376730,Zm00001eb124790,0.985557
Zm00001eb376730,Zm00001eb135400,0.976252
Zm00001eb376730,Zm00001eb246440,0.988731
Zm00001eb376730,Zm00001eb145040,0.978253
Zm00001eb376730,Zm00001eb300940,0.984289
Zm00001eb376730,Zm00001eb381600,0.979965
Zm00001eb376730,Zm00001eb221620,0.972333
Zm00001eb376730,Zm00001eb169130,0.956524
Zm00001eb376730,Zm00001eb089580,0.950633
Zm00001eb376730,Zm00001eb353990,0.982352
Zm00001eb376730,Zm00001eb391190,0.959760
Zm00001eb376730,Zm00001eb101980,0.966901
Zm00001eb376730,Zm00001eb118010,0.974280
Zm00001eb376730,Zm00001eb411700,0.966097
Zm00001eb376730,Zm00001eb431760,0.956703
Zm00001eb376730,Zm00001eb045640,0.968290
Zm00001eb376730,Zm00001eb032670,0.961774
Zm00001eb376730,Zm00001eb292980,0.967960
Zm00001eb376730,Zm00001eb212930,0.956759
Zm00001eb376730,Zm00001eb365420,0.966809
Zm00001eb376730,Zm00001eb124630,0.962899
Zm00001eb376730,Zm00001eb061300,0.975276
Zm00001eb376730,Zm00001eb370720,0.972054
Zm00001eb376730,Zm00001eb009550,0.957384
Zm00001eb376730,Zm00001eb373970,0.950877
Zm00001eb376730,Zm00001eb211700,0.956090
Zm00001eb376730,Zm00001eb320820,0.965335
Zm00001eb376730,Zm00001eb066260,0.965475
Zm00001eb376730,Zm00001eb181510,0.953198
Zm00001eb370850,Zm00001eb416370,0.965054
Zm00001eb370850,Zm00001eb208830,0.975347
Zm00001eb370850,Zm00001eb237820,0.956329
Zm00001eb370850,Zm00001eb365080,0.965752
Zm00001eb370850,Zm00001eb089580,0.950958
Zm00001eb370850,Zm00001eb431760,0.965435
Zm00001eb370850,Zm00001eb204110,0.958864
Zm00001eb370850,Zm00001eb147710,0.963349
Zm00001eb370850,Zm00001eb295810,0.989495
Zm00001eb370850,Zm00001eb395380,0.977012
Zm00001eb370850,Zm00001eb012440,0.990115
Zm00001eb370850,Zm00001eb258400,0.965931
Zm00001eb370850,Zm00001eb279120,0.968914
Zm00001eb370850,Zm00001eb286420,0.988102
Zm00001eb370850,Zm00001eb152810,0.991215
Zm00001eb370850,Zm00001eb349120,0.996962
Zm00001eb370850,Zm00001eb191020,0.976692
Zm00001eb370850,Zm00001eb157950,0.979944
Zm00001eb370850,Zm00001eb256070,0.971440
Zm00001eb370850,Zm00001eb385190,0.981226
Zm00001eb370850,Zm00001eb287710,0.979986
Zm00001eb370850,Zm00001eb372490,0.970101
Zm00001eb370850,Zm00001eb186200,0.979570
Zm00001eb370850,Zm00001eb223300,0.956314
Zm00001eb370850,Zm00001eb002660,0.963138
Zm00001eb370850,Zm00001eb101280,0.958363
Zm00001eb370850,Zm00001eb234620,0.963446
Zm00001eb370850,Zm00001eb254600,0.951467
Zm00001eb370850,Zm00001eb215740,0.977730
Zm00001eb370850,Zm00001eb122500,0.955925
Zm00001eb370850,Zm00001eb359500,0.979830
Zm00001eb370850,Zm00001eb235510,0.952541
Zm00001eb370850,Zm00001eb080690,0.969388
Zm00001eb370850,Zm00001eb279580,0.994055
Zm00001eb370850,Zm00001eb157080,0.978335
Zm00001eb370850,Zm00001eb061430,0.963763
Zm00001eb370850,Zm00001eb217440,0.970481
Zm00001eb370850,Zm00001eb128310,0.969701
Zm00001eb370850,Zm00001eb353030,0.959297
Zm00001eb370850,Zm00001eb432140,0.952074
Zm00001eb370850,Zm00001eb256290,0.966287
Zm00001eb370850,Zm00001eb395560,0.966601
Zm00001eb370850,Zm00001eb193550,0.973202
Zm00001eb370850,Zm00001eb324600,0.968750
Zm00001eb370850,Zm00001eb187250,0.959565
Zm00001eb370850,Zm00001eb190120,0.955717
Zm00001eb370850,Zm00001eb397240,0.973110
Zm00001eb370850,Zm00001eb273020,0.950469
Zm00001eb416370,Zm00001eb237820,0.971149
Zm00001eb416370,Zm00001eb417000,0.969912
Zm00001eb416370,Zm00001eb157450,0.955016
Zm00001eb416370,Zm00001eb035740,0.967023
Zm00001eb416370,Zm00001eb258400,0.994376
Zm00001eb416370,Zm00001eb385610,0.963919
Zm00001eb416370,Zm00001eb178450,0.960076
Zm00001eb416370,Zm00001eb353030,0.989035
Zm00001eb416370,Zm00001eb368970,0.984204
Zm00001eb416370,Zm00001eb251200,0.974449
Zm00001eb416370,Zm00001eb432140,0.983982
Zm00001eb416370,Zm00001eb266360,0.952721
Zm00001eb416370,Zm00001eb316730,0.964083
Zm00001eb416370,Zm00001eb367300,0.952205
Zm00001eb416370,Zm00001eb039810,0.969359
Zm00001eb416370,Zm00001eb153470,0.989636
Zm00001eb416370,Zm00001eb360120,0.952570
Zm00001eb416370,Zm00001eb041540,0.982680
Zm00001eb416370,Zm00001eb187250,0.992329
Zm00001eb416370,Zm00001eb386830,0.953632
Zm00001eb416370,Zm00001eb409460,0.959453
Zm00001eb416370,Zm00001eb238140,0.953514
Zm00001eb416370,Zm00001eb105770,0.967565
Zm00001eb416370,Zm00001eb238570,0.983515
Zm00001eb416370,Zm00001eb187310,0.952798
Zm00001eb416370,Zm00001eb056050,0.964394
Zm00001eb107920,Zm00001eb429330,0.979130
Zm00001eb107920,Zm00001eb388050,0.990130
Zm00001eb107920,Zm00001eb113220,0.964522
Zm00001eb107920,Zm00001eb286490,0.998470
Zm00001eb107920,Zm00001eb368850,0.983149
Zm00001eb107920,Zm00001eb221620,0.985302
Zm00001eb107920,Zm00001eb169130,0.953565
Zm00001eb107920,Zm00001eb188380,0.997711
Zm00001eb107920,Zm00001eb201290,0.971603
Zm00001eb107920,Zm00001eb402220,0.965688
Zm00001eb107920,Zm00001eb391190,0.981937
Zm00001eb107920,Zm00001eb101980,0.958398
Zm00001eb107920,Zm00001eb118010,0.966253
Zm00001eb107920,Zm00001eb411700,0.990346
Zm00001eb107920,Zm00001eb332400,0.992429
Zm00001eb107920,Zm00001eb031210,0.989338
Zm00001eb107920,Zm00001eb307550,0.963500
Zm00001eb107920,Zm00001eb032670,0.981097
Zm00001eb107920,Zm00001eb270270,0.979085
Zm00001eb107920,Zm00001eb078490,0.964899
Zm00001eb107920,Zm00001eb006180,0.953086
Zm00001eb107920,Zm00001eb423100,0.972661
Zm00001eb107920,Zm00001eb204110,0.952656
Zm00001eb107920,Zm00001eb248800,0.967004
Zm00001eb107920,Zm00001eb292980,0.953283
Zm00001eb107920,Zm00001eb185560,0.952805
Zm00001eb107920,Zm00001eb250540,0.964667
Zm00001eb107920,Zm00001eb198030,0.982319
Zm00001eb107920,Zm00001eb280600,0.965202
Zm00001eb107920,Zm00001eb000880,0.969614
Zm00001eb107920,Zm00001eb075250,0.996897
Zm00001eb107920,Zm00001eb103330,0.985305
Zm00001eb107920,Zm00001eb220250,0.980572
Zm00001eb107920,Zm00001eb315850,0.987789
Zm00001eb107920,Zm00001eb048440,0.981631
Zm00001eb107920,Zm00001eb326210,0.989687
Zm00001eb107920,Zm00001eb123060,0.988297
Zm00001eb107920,Zm00001eb025650,0.997466
Zm00001eb107920,Zm00001eb025220,0.985571
Zm00001eb107920,Zm00001eb172020,0.985571
Zm00001eb107920,Zm00001eb427470,0.994325
Zm00001eb107920,Zm00001eb197370,0.960814
Zm00001eb107920,Zm00001eb249440,0.959740
Zm00001eb107920,Zm00001eb080700,0.962873
Zm00001eb107920,Zm00001eb163680,0.986532
Zm00001eb107920,Zm00001eb254990,0.950358
Zm00001eb107920,Zm00001eb015570,0.962937
Zm00001eb107920,Zm00001eb413920,0.965176
Zm00001eb107920,Zm00001eb186480,0.987811
Zm00001eb107920,Zm00001eb370720,0.968473
Zm00001eb107920,Zm00001eb216410,0.955472
Zm00001eb107920,Zm00001eb391280,0.961987
Zm00001eb107920,Zm00001eb028160,0.957914
Zm00001eb107920,Zm00001eb252100,0.967888
Zm00001eb107920,Zm00001eb009550,0.976871
Zm00001eb107920,Zm00001eb282210,0.950880
Zm00001eb107920,Zm00001eb320820,0.991387
Zm00001eb107920,Zm00001eb384950,0.997073
Zm00001eb107920,Zm00001eb389660,0.963029
Zm00001eb107920,Zm00001eb274210,0.952071
Zm00001eb363140,Zm00001eb248560,0.980138
Zm00001eb363140,Zm00001eb245040,0.952451
Zm00001eb363140,Zm00001eb249290,0.976949
Zm00001eb248560,Zm00001eb249290,0.989603
Zm00001eb248560,Zm00001eb397720,0.959738
Zm00001eb388050,Zm00001eb113220,0.973275
Zm00001eb388050,Zm00001eb286490,0.983164
Zm00001eb388050,Zm00001eb368850,0.960203
Zm00001eb388050,Zm00001eb221620,0.973875
Zm00001eb388050,Zm00001eb169130,0.970397
Zm00001eb388050,Zm00001eb188380,0.997196
Zm00001eb388050,Zm00001eb201290,0.955036
Zm00001eb388050,Zm00001eb391190,0.960340
Zm00001eb388050,Zm00001eb118010,0.960002
Zm00001eb388050,Zm00001eb411700,0.982049
Zm00001eb388050,Zm00001eb332400,0.987727
Zm00001eb388050,Zm00001eb031210,0.997206
Zm00001eb388050,Zm00001eb307550,0.975657
Zm00001eb388050,Zm00001eb032670,0.962895
Zm00001eb388050,Zm00001eb270270,0.965254
Zm00001eb388050,Zm00001eb078490,0.956084
Zm00001eb388050,Zm00001eb006180,0.960382
Zm00001eb388050,Zm00001eb423100,0.965219
Zm00001eb388050,Zm00001eb248800,0.965121
Zm00001eb388050,Zm00001eb250540,0.952504
Zm00001eb388050,Zm00001eb280600,0.957042
Zm00001eb388050,Zm00001eb075250,0.988076
Zm00001eb388050,Zm00001eb103330,0.964078
Zm00001eb388050,Zm00001eb220250,0.958909
Zm00001eb388050,Zm00001eb315850,0.962713
Zm00001eb388050,Zm00001eb048440,0.963305
Zm00001eb388050,Zm00001eb326210,0.987603
Zm00001eb388050,Zm00001eb123060,0.962192
Zm00001eb388050,Zm00001eb025650,0.978511
Zm00001eb388050,Zm00001eb025220,0.953641
Zm00001eb388050,Zm00001eb172020,0.953641
Zm00001eb388050,Zm00001eb427470,0.987171
Zm00001eb388050,Zm00001eb163680,0.957719
Zm00001eb388050,Zm00001eb015570,0.953297
Zm00001eb388050,Zm00001eb186480,0.987198
Zm00001eb388050,Zm00001eb391280,0.950216
Zm00001eb388050,Zm00001eb252100,0.959006
Zm00001eb388050,Zm00001eb009550,0.971184
Zm00001eb388050,Zm00001eb320820,0.995258
Zm00001eb388050,Zm00001eb058370,0.953324
Zm00001eb388050,Zm00001eb384950,0.997046
Zm00001eb320200,Zm00001eb121110,0.951796
Zm00001eb320200,Zm00001eb128930,0.986502
Zm00001eb320200,Zm00001eb124790,0.951151
Zm00001eb320200,Zm00001eb145040,0.961111
Zm00001eb320200,Zm00001eb051900,0.962677
Zm00001eb320200,Zm00001eb073130,0.956992
Zm00001eb320200,Zm00001eb136360,0.952431
Zm00001eb320200,Zm00001eb365420,0.951589
Zm00001eb320200,Zm00001eb373970,0.977630
Zm00001eb320200,Zm00001eb394180,0.982381
Zm00001eb320200,Zm00001eb136350,0.961383
Zm00001eb320200,Zm00001eb253280,0.984917
Zm00001eb320200,Zm00001eb153520,0.969220
Zm00001eb330680,Zm00001eb194220,0.974439
Zm00001eb330680,Zm00001eb187720,0.962247
Zm00001eb330680,Zm00001eb136350,0.973344
Zm00001eb085420,Zm00001eb124790,0.996761
Zm00001eb085420,Zm00001eb135400,0.990149
Zm00001eb085420,Zm00001eb246440,0.982028
Zm00001eb085420,Zm00001eb145040,0.995881
Zm00001eb085420,Zm00001eb300940,0.961372
Zm00001eb085420,Zm00001eb051900,0.968031
Zm00001eb085420,Zm00001eb381600,0.961922
Zm00001eb085420,Zm00001eb130510,0.965187
Zm00001eb085420,Zm00001eb353990,0.962406
Zm00001eb085420,Zm00001eb321620,0.960539
Zm00001eb085420,Zm00001eb365420,0.957185
Zm00001eb085420,Zm00001eb061300,0.951243
Zm00001eb085420,Zm00001eb373970,0.971096
Zm00001eb085420,Zm00001eb066260,0.992249
Zm00001eb085420,Zm00001eb181510,0.974787
Zm00001eb128930,Zm00001eb073130,0.971494
Zm00001eb128930,Zm00001eb103730,0.963632
Zm00001eb128930,Zm00001eb394180,0.986634
Zm00001eb128930,Zm00001eb181970,0.958811
Zm00001eb128930,Zm00001eb153520,0.961698
Zm00001eb128930,Zm00001eb160100,0.956020
Zm00001eb244400,Zm00001eb408520,0.952596
Zm00001eb244400,Zm00001eb050660,0.967885
Zm00001eb244400,Zm00001eb189510,0.958420
Zm00001eb244400,Zm00001eb240100,0.959534
Zm00001eb244400,Zm00001eb142500,0.973914
Zm00001eb244400,Zm00001eb342580,0.985239
Zm00001eb244400,Zm00001eb292690,0.953956
Zm00001eb244400,Zm00001eb371980,0.961226
Zm00001eb244400,Zm00001eb001720,0.970638
Zm00001eb244400,Zm00001eb366900,0.963088
Zm00001eb244400,Zm00001eb384240,0.955874
Zm00001eb244400,Zm00001eb266370,0.951821
Zm00001eb244400,Zm00001eb238140,0.956158
Zm00001eb244400,Zm00001eb231360,0.974971
Zm00001eb244400,Zm00001eb424710,0.994673
Zm00001eb244400,Zm00001eb031700,0.966316
Zm00001eb244400,Zm00001eb067740,0.987794
Zm00001eb244400,Zm00001eb285760,0.974094
Zm00001eb250280,Zm00001eb001670,0.951781
Zm00001eb250280,Zm00001eb427380,0.986061
Zm00001eb250280,Zm00001eb036990,0.959799
Zm00001eb001670,Zm00001eb274340,0.965656
Zm00001eb001670,Zm00001eb024680,0.951183
Zm00001eb001670,Zm00001eb427380,0.974470
Zm00001eb001670,Zm00001eb133000,0.959885
Zm00001eb001670,Zm00001eb151240,0.954004
Zm00001eb001670,Zm00001eb066770,0.959915
Zm00001eb001670,Zm00001eb036990,0.995691
Zm00001eb001670,Zm00001eb373670,0.997476
Zm00001eb001670,Zm00001eb071990,0.987948
Zm00001eb001670,Zm00001eb315910,0.958493
Zm00001eb001670,Zm00001eb315330,0.952621
Zm00001eb001670,Zm00001eb405630,0.974530
Zm00001eb001670,Zm00001eb052150,0.955552
Zm00001eb253150,Zm00001eb047760,0.954855
Zm00001eb253150,Zm00001eb092480,0.969889
Zm00001eb253150,Zm00001eb008010,0.992267
Zm00001eb253150,Zm00001eb399440,0.971906
Zm00001eb253150,Zm00001eb179960,0.971625
Zm00001eb253150,Zm00001eb145660,0.985355
Zm00001eb253150,Zm00001eb001670,0.959689
Zm00001eb253150,Zm00001eb427380,0.976714
Zm00001eb253150,Zm00001eb133000,0.952212
Zm00001eb253150,Zm00001eb193790,0.977805
Zm00001eb253150,Zm00001eb058480,0.968566
Zm00001eb253150,Zm00001eb036990,0.973244
Zm00001eb253150,Zm00001eb032780,0.951247
Zm00001eb335690,Zm00001eb324660,0.997601
Zm00001eb335690,Zm00001eb219990,0.962343
Zm00001eb335690,Zm00001eb164360,0.979766
Zm00001eb427380,Zm00001eb036990,0.986667
Zm00001eb427380,Zm00001eb373670,0.956908
Zm00001eb189840,Zm00001eb024680,0.962792
Zm00001eb189840,Zm00001eb321680,0.983118
Zm00001eb189840,Zm00001eb133000,0.960728
Zm00001eb189840,Zm00001eb058480,0.954558
Zm00001eb189840,Zm00001eb255670,0.972851
Zm00001eb189840,Zm00001eb032780,0.983664
Zm00001eb214850,Zm00001eb108090,0.982839
Zm00001eb214850,Zm00001eb056780,0.954605
Zm00001eb214850,Zm00001eb427970,0.988140
Zm00001eb214850,Zm00001eb181760,0.964360
Zm00001eb311180,Zm00001eb152350,0.984047
Zm00001eb311180,Zm00001eb363810,0.976407
Zm00001eb311180,Zm00001eb005690,0.967736
Zm00001eb311180,Zm00001eb019090,0.954017
Zm00001eb311180,Zm00001eb316310,0.967310
Zm00001eb311180,Zm00001eb101040,0.979965
Zm00001eb311180,Zm00001eb228320,0.978745
Zm00001eb311180,Zm00001eb002310,0.977983
Zm00001eb311180,Zm00001eb194770,0.973390
Zm00001eb311180,Zm00001eb218610,0.966045
Zm00001eb311180,Zm00001eb101190,0.977120
Zm00001eb372960,Zm00001eb404260,0.966322
Zm00001eb372960,Zm00001eb151240,0.965161
Zm00001eb372960,Zm00001eb299300,0.990753
Zm00001eb372960,Zm00001eb315330,0.970240
Zm00001eb152350,Zm00001eb363810,0.974315
Zm00001eb152350,Zm00001eb005690,0.950684
Zm00001eb152350,Zm00001eb019090,0.951246
Zm00001eb152350,Zm00001eb101040,0.964162
Zm00001eb152350,Zm00001eb228320,0.954627
Zm00001eb152350,Zm00001eb194770,0.976503
Zm00001eb152350,Zm00001eb180800,0.979968
Zm00001eb152350,Zm00001eb175150,0.959390
Zm00001eb133000,Zm00001eb389900,0.950674
Zm00001eb133000,Zm00001eb024680,0.983207
Zm00001eb133000,Zm00001eb151240,0.981860
Zm00001eb133000,Zm00001eb058480,0.985289
Zm00001eb133000,Zm00001eb185110,0.959702
Zm00001eb133000,Zm00001eb036990,0.972982
Zm00001eb133000,Zm00001eb373670,0.950827
Zm00001eb133000,Zm00001eb255670,0.983043
Zm00001eb133000,Zm00001eb315330,0.989779
Zm00001eb133000,Zm00001eb405630,0.964145
Zm00001eb133000,Zm00001eb032780,0.994177
Zm00001eb371020,Zm00001eb001460,0.995889
Zm00001eb371020,Zm00001eb198700,0.970441
Zm00001eb371020,Zm00001eb248780,0.950284
Zm00001eb371020,Zm00001eb195650,0.983451
Zm00001eb371020,Zm00001eb415520,0.987596
Zm00001eb371020,Zm00001eb265630,0.978335
Zm00001eb371020,Zm00001eb280090,0.978690
Zm00001eb371020,Zm00001eb257650,0.973432
Zm00001eb371020,Zm00001eb010190,0.975833
Zm00001eb371020,Zm00001eb093670,0.960947
Zm00001eb371020,Zm00001eb319350,0.997846
Zm00001eb371020,Zm00001eb389960,0.972054
Zm00001eb371020,Zm00001eb395100,0.996771
Zm00001eb371020,Zm00001eb036040,0.988346
Zm00001eb371020,Zm00001eb254860,0.988580
Zm00001eb371020,Zm00001eb242480,0.990841
Zm00001eb371020,Zm00001eb101420,0.994604
Zm00001eb371020,Zm00001eb325550,0.985256
Zm00001eb371020,Zm00001eb364360,0.980792
Zm00001eb371020,Zm00001eb041890,0.956721
Zm00001eb371020,Zm00001eb407530,0.957741
Zm00001eb371020,Zm00001eb222650,0.988093
Zm00001eb371020,Zm00001eb423330,0.990067
Zm00001eb371020,Zm00001eb054670,0.996261
Zm00001eb371020,Zm00001eb179590,0.952420
Zm00001eb371020,Zm00001eb040160,0.954456
Zm00001eb371020,Zm00001eb073550,0.976537
Zm00001eb371020,Zm00001eb271520,0.988820
Zm00001eb371020,Zm00001eb199430,0.972915
Zm00001eb371020,Zm00001eb371000,0.983741
Zm00001eb371020,Zm00001eb406520,0.963535
Zm00001eb371020,Zm00001eb363940,0.981178
Zm00001eb371020,Zm00001eb336820,0.974053
Zm00001eb371020,Zm00001eb009170,0.978513
Zm00001eb153100,Zm00001eb330830,0.974854
Zm00001eb153100,Zm00001eb185290,0.962862
Zm00001eb153100,Zm00001eb328900,0.952458
Zm00001eb153100,Zm00001eb250560,0.982164
Zm00001eb153100,Zm00001eb216950,0.956708
Zm00001eb153100,Zm00001eb187260,0.970872
Zm00001eb153100,Zm00001eb071780,0.955533
Zm00001eb153100,Zm00001eb195490,0.951657
Zm00001eb151240,Zm00001eb185110,0.980755
Zm00001eb151240,Zm00001eb373670,0.951920
Zm00001eb151240,Zm00001eb071990,0.962626
Zm00001eb151240,Zm00001eb429720,0.960854
Zm00001eb151240,Zm00001eb251390,0.965377
Zm00001eb151240,Zm00001eb315330,0.998079
Zm00001eb151240,Zm00001eb405630,0.987885
Zm00001eb151240,Zm00001eb315610,0.964321
Zm00001eb151240,Zm00001eb248590,0.950420
Zm00001eb151240,Zm00001eb052150,0.955527
Zm00001eb151240,Zm00001eb252180,0.954391
Zm00001eb193790,Zm00001eb290900,0.955819
Zm00001eb193790,Zm00001eb108930,0.973185
Zm00001eb193790,Zm00001eb047760,0.974244
Zm00001eb193790,Zm00001eb008010,0.979127
Zm00001eb193790,Zm00001eb399440,0.987781
Zm00001eb193790,Zm00001eb179960,0.988794
Zm00001eb193790,Zm00001eb145660,0.987393
Zm00001eb193790,Zm00001eb189840,0.971092
Zm00001eb193790,Zm00001eb133000,0.979557
Zm00001eb193790,Zm00001eb058480,0.995258
Zm00001eb193790,Zm00001eb036990,0.952205
Zm00001eb193790,Zm00001eb255670,0.964438
Zm00001eb193790,Zm00001eb327230,0.976504
Zm00001eb193790,Zm00001eb032780,0.988826
Zm00001eb001460,Zm00001eb198700,0.977547
Zm00001eb001460,Zm00001eb195650,0.973754
Zm00001eb001460,Zm00001eb415520,0.991540
Zm00001eb001460,Zm00001eb265630,0.990611
Zm00001eb001460,Zm00001eb280090,0.977761
Zm00001eb001460,Zm00001eb257650,0.957907
Zm00001eb001460,Zm00001eb010190,0.965181
Zm00001eb001460,Zm00001eb430800,0.953315
Zm00001eb001460,Zm00001eb319350,0.995624
Zm00001eb001460,Zm00001eb389960,0.980844
Zm00001eb001460,Zm00001eb395100,0.987881
Zm00001eb001460,Zm00001eb036040,0.974583
Zm00001eb001460,Zm00001eb254860,0.985152
Zm00001eb001460,Zm00001eb242480,0.997036
Zm00001eb001460,Zm00001eb101420,0.983856
Zm00001eb001460,Zm00001eb325550,0.984692
Zm00001eb001460,Zm00001eb364360,0.963136
Zm00001eb001460,Zm00001eb407530,0.974375
Zm00001eb001460,Zm00001eb222650,0.984492
Zm00001eb001460,Zm00001eb423330,0.989636
Zm00001eb001460,Zm00001eb054670,0.992521
Zm00001eb001460,Zm00001eb040160,0.966271
Zm00001eb001460,Zm00001eb073550,0.987110
Zm00001eb001460,Zm00001eb271520,0.984747
Zm00001eb001460,Zm00001eb199430,0.977536
Zm00001eb001460,Zm00001eb371000,0.983399
Zm00001eb001460,Zm00001eb333350,0.963592
Zm00001eb001460,Zm00001eb406520,0.969214
Zm00001eb001460,Zm00001eb363940,0.988007
Zm00001eb001460,Zm00001eb336820,0.964921
Zm00001eb001460,Zm00001eb175540,0.970210
Zm00001eb001460,Zm00001eb215560,0.967709
Zm00001eb001460,Zm00001eb009170,0.986684
Zm00001eb001460,Zm00001eb122050,0.967950
Zm00001eb363810,Zm00001eb005690,0.990775
Zm00001eb363810,Zm00001eb194770,0.970951
Zm00001eb041850,Zm00001eb363810,0.961767
Zm00001eb041850,Zm00001eb171720,0.992435
Zm00001eb041850,Zm00001eb429720,0.985978
Zm00001eb041850,Zm00001eb005690,0.972516
Zm00001eb041850,Zm00001eb315610,0.969042
Zm00001eb041850,Zm00001eb248590,0.951913
Zm00001eb041850,Zm00001eb138920,0.951792
Zm00001eb041850,Zm00001eb340140,0.959537
Zm00001eb041850,Zm00001eb370960,0.967584
Zm00001eb041850,Zm00001eb278670,0.971232
Zm00001eb198700,Zm00001eb195650,0.951530
Zm00001eb198700,Zm00001eb415520,0.976963
Zm00001eb198700,Zm00001eb265630,0.963864
Zm00001eb198700,Zm00001eb430800,0.980393
Zm00001eb198700,Zm00001eb319350,0.981074
Zm00001eb198700,Zm00001eb389960,0.959296
Zm00001eb198700,Zm00001eb395100,0.954444
Zm00001eb198700,Zm00001eb242480,0.970095
Zm00001eb198700,Zm00001eb407530,0.964493
Zm00001eb198700,Zm00001eb222650,0.979831
Zm00001eb198700,Zm00001eb423330,0.985822
Zm00001eb198700,Zm00001eb054670,0.960931
Zm00001eb198700,Zm00001eb179590,0.955691
Zm00001eb198700,Zm00001eb040160,0.982459
Zm00001eb198700,Zm00001eb073550,0.982267
Zm00001eb198700,Zm00001eb271520,0.975619
Zm00001eb198700,Zm00001eb199430,0.961867
Zm00001eb198700,Zm00001eb371000,0.988794
Zm00001eb198700,Zm00001eb333350,0.973436
Zm00001eb198700,Zm00001eb406520,0.951066
Zm00001eb198700,Zm00001eb393510,0.955817
Zm00001eb198700,Zm00001eb363940,0.972051
Zm00001eb198700,Zm00001eb175540,0.971776
Zm00001eb198700,Zm00001eb215560,0.960558
Zm00001eb198700,Zm00001eb009170,0.963353
Zm00001eb198700,Zm00001eb122050,0.975031
Zm00001eb198700,Zm00001eb293010,0.956597
Zm00001eb370810,Zm00001eb402580,0.971613
Zm00001eb370810,Zm00001eb076420,0.993251
Zm00001eb370810,Zm00001eb186770,0.954487
Zm00001eb370810,Zm00001eb281570,0.951078
Zm00001eb066770,Zm00001eb041850,0.990140
Zm00001eb066770,Zm00001eb171720,0.967558
Zm00001eb066770,Zm00001eb373670,0.960486
Zm00001eb066770,Zm00001eb071990,0.983503
Zm00001eb066770,Zm00001eb315910,0.985568
Zm00001eb066770,Zm00001eb429720,0.989053
Zm00001eb066770,Zm00001eb405630,0.965764
Zm00001eb066770,Zm00001eb315610,0.970830
Zm00001eb066770,Zm00001eb138920,0.951577
Zm00001eb066770,Zm00001eb278670,0.966100
Zm00001eb171720,Zm00001eb312160,0.952641
Zm00001eb171720,Zm00001eb122470,0.963250
Zm00001eb171720,Zm00001eb429720,0.961458
Zm00001eb171720,Zm00001eb005690,0.968021
Zm00001eb171720,Zm00001eb138920,0.955104
Zm00001eb171720,Zm00001eb340140,0.966546
Zm00001eb171720,Zm00001eb370960,0.985712
Zm00001eb171720,Zm00001eb403750,0.954865
Zm00001eb171720,Zm00001eb278670,0.971978
Zm00001eb171720,Zm00001eb128760,0.953516
Zm00001eb171720,Zm00001eb428940,0.950784
Zm00001eb058480,Zm00001eb036990,0.956158
Zm00001eb058480,Zm00001eb255670,0.970308
Zm00001eb058480,Zm00001eb315330,0.955973
Zm00001eb058480,Zm00001eb032780,0.987383
Zm00001eb122470,Zm00001eb317060,0.965301
Zm00001eb122470,Zm00001eb128760,0.995014
Zm00001eb122470,Zm00001eb219100,0.993655
Zm00001eb122470,Zm00001eb428940,0.992919
Zm00001eb122470,Zm00001eb032370,0.974931
Zm00001eb122470,Zm00001eb312600,0.952759
Zm00001eb185110,Zm00001eb373670,0.950863
Zm00001eb185110,Zm00001eb332860,0.952422
Zm00001eb185110,Zm00001eb071990,0.957875
Zm00001eb185110,Zm00001eb264080,0.958725
Zm00001eb185110,Zm00001eb251390,0.991793
Zm00001eb185110,Zm00001eb315330,0.972319
Zm00001eb185110,Zm00001eb405630,0.987687
Zm00001eb185110,Zm00001eb315610,0.970528
Zm00001eb185110,Zm00001eb052150,0.986524
Zm00001eb185110,Zm00001eb252180,0.956693
Zm00001eb036990,Zm00001eb151240,0.957418
Zm00001eb036990,Zm00001eb373670,0.987089
Zm00001eb036990,Zm00001eb071990,0.974278
Zm00001eb036990,Zm00001eb315330,0.961319
Zm00001eb036990,Zm00001eb405630,0.965182
Zm00001eb036990,Zm00001eb032780,0.952542
Zm00001eb373670,Zm00001eb071990,0.992868
Zm00001eb373670,Zm00001eb315910,0.966261
Zm00001eb373670,Zm00001eb405630,0.980072
Zm00001eb373670,Zm00001eb315610,0.950613
Zm00001eb373670,Zm00001eb052150,0.971327
Zm00001eb256730,Zm00001eb088080,0.955490
Zm00001eb256730,Zm00001eb332860,0.956623
Zm00001eb256730,Zm00001eb264080,0.984253
