"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.75817113856017e-14,0.530345917734132,0.412,0.292,1.78810328401535e-09,"10","Zm00001eb157450"
7.80554763968428e-14,0.531539746652659,0.404,0.287,1.79902261999443e-09,"10","Zm00001eb018850"
7.89154952169357e-14,0.48786781572038,0.435,0.311,1.81884433375993e-09,"10","Zm00001eb117210"
8.00792173093242e-14,0.395759265674918,0.658,0.553,1.84566580054531e-09,"10","Zm00001eb176930"
8.01130491049144e-14,0.442729496419107,0.571,0.454,1.84644555577007e-09,"10","Zm00001eb023860"
8.14078027162113e-14,0.380307095063005,0.658,0.556,1.87628703700324e-09,"10","Zm00001eb279840"
8.33212090286267e-14,0.587136465985945,0.38,0.267,1.92038722569179e-09,"10","Zm00001eb208710"
8.35321530788708e-14,0.653799125791906,0.293,0.191,1.92524906416181e-09,"10","Zm00001eb196230"
8.39562355705175e-14,0.264083318524846,0.872,0.791,1.93502331742929e-09,"10","Zm00001eb313000"
8.57455414341788e-14,0.630027645076014,0.287,0.184,1.97626323897495e-09,"10","Zm00001eb249570"
8.72006937650119e-14,0.511091184758384,0.437,0.32,2.00980158989599e-09,"10","Zm00001eb390590"
8.92689016668527e-14,0.563907545880057,0.333,0.222,2.05746964561762e-09,"10","Zm00001eb430090"
8.9999487787503e-14,0.56727956248766,0.382,0.268,2.07430819452637e-09,"10","Zm00001eb012540"
9.18135159612647e-14,0.703181798226132,0.271,0.172,2.11611791587523e-09,"10","Zm00001eb007470"
9.27340008845064e-14,0.621696504430987,0.354,0.247,2.1373332523861e-09,"10","Zm00001eb378970"
9.97445090349824e-14,0.33809862425541,0.703,0.607,2.29891144423827e-09,"10","Zm00001eb309230"
1.00773258340219e-13,0.617200669736245,0.331,0.225,2.32262205822536e-09,"10","Zm00001eb195530"
1.01259060693315e-13,0.458128521404511,0.565,0.457,2.33381883085952e-09,"10","Zm00001eb195390"
1.01349354129824e-13,0.48419073529447,0.492,0.373,2.33589991398419e-09,"10","Zm00001eb324930"
1.01663714007268e-13,0.564339772885179,0.369,0.257,2.3431452804395e-09,"10","Zm00001eb258050"
1.03377606430613e-13,0.62691464241565,0.318,0.212,2.38264707301277e-09,"10","Zm00001eb234970"
1.03835730078232e-13,0.427763927627626,0.572,0.447,2.39320590684309e-09,"10","Zm00001eb037640"
1.04232587056772e-13,0.446615424317208,0.544,0.42,2.40235266648448e-09,"10","Zm00001eb297500"
1.0427009677782e-13,0.625288501837182,0.33,0.223,2.40321719053519e-09,"10","Zm00001eb192130"
1.04674515595816e-13,0.681528641261252,0.253,0.157,2.41253823545238e-09,"10","Zm00001eb294920"
1.05163023813475e-13,0.542995196728722,0.397,0.279,2.42379737285298e-09,"10","Zm00001eb134690"
1.05396869397919e-13,0.432301635540069,0.572,0.462,2.42918704588323e-09,"10","Zm00001eb365570"
1.06191135877424e-13,0.721831094440562,0.259,0.162,2.44749329970287e-09,"10","Zm00001eb383980"
1.08095977320908e-13,0.472462455668282,0.496,0.375,2.49139608529229e-09,"10","Zm00001eb012950"
1.08757641452939e-13,0.647373396776621,0.3,0.197,2.50664612020735e-09,"10","Zm00001eb193530"
1.09724670134695e-13,0.252823718586595,0.869,0.785,2.52893419726446e-09,"10","Zm00001eb077670"
1.10334328511932e-13,0.584340314000275,0.409,0.294,2.542985603543e-09,"10","Zm00001eb368220"
1.10422275765024e-13,0.659961884096097,0.321,0.216,2.54501261183227e-09,"10","Zm00001eb034010"
1.10984275197651e-13,0.374049982185088,0.684,0.576,2.55796557475547e-09,"10","Zm00001eb319410"
1.13762022345644e-13,0.518573689255857,0.42,0.3,2.62198709102241e-09,"10","Zm00001eb077710"
1.15847525895704e-13,0.532654701967448,0.382,0.267,2.67005377684418e-09,"10","Zm00001eb370410"
1.2027214348195e-13,0.662258001633303,0.268,0.17,2.77203236297199e-09,"10","Zm00001eb077980"
1.22914938181629e-13,0.54812645489446,0.397,0.282,2.83294349521019e-09,"10","Zm00001eb168810"
1.24376057558826e-13,0.701698469974221,0.261,0.165,2.86661937461581e-09,"10","Zm00001eb009130"
1.24854978674217e-13,0.641186466135968,0.322,0.216,2.87765754848336e-09,"10","Zm00001eb031650"
1.25638654839643e-13,0.500201274567388,0.442,0.322,2.89571971674409e-09,"10","Zm00001eb141980"
1.25845148646329e-13,0.426543900101822,0.515,0.388,2.90047898600059e-09,"10","Zm00001eb271450"
1.27353939976482e-13,0.605815174885169,0.331,0.223,2.93525360857797e-09,"10","Zm00001eb062790"
1.28350000477874e-13,0.704258392454224,0.27,0.172,2.95821081101405e-09,"10","Zm00001eb102560"
1.34226098447553e-13,0.410925243961644,0.555,0.427,3.09364311701921e-09,"10","Zm00001eb031270"
1.41710164048023e-13,0.496361044467791,0.433,0.315,3.26613586097883e-09,"10","Zm00001eb144640"
1.42310586934414e-13,0.636388813150937,0.328,0.222,3.27997440766437e-09,"10","Zm00001eb425070"
1.44938851329612e-13,0.672720902593266,0.286,0.186,3.34055064544490e-09,"10","Zm00001eb133060"
1.45218301832411e-13,0.536911548425705,0.392,0.277,3.3469914206334e-09,"10","Zm00001eb007960"
1.47161402397769e-13,0.440086732493756,0.551,0.432,3.39177600246377e-09,"10","Zm00001eb194200"
1.50787215308913e-13,0.445244767762355,0.521,0.401,3.47534373843983e-09,"10","Zm00001eb229270"
1.50943669826837e-13,0.284333088551999,0.765,0.661,3.47894970216895e-09,"10","Zm00001eb012860"
1.52538735027328e-13,0.635061867021401,0.331,0.225,3.51571276490985e-09,"10","Zm00001eb104790"
1.55459202925651e-13,0.674892026892922,0.298,0.196,3.5830237090304e-09,"10","Zm00001eb057040"
1.56063790444065e-13,0.503637508348972,0.476,0.361,3.59695824215482e-09,"10","Zm00001eb131160"
1.58870597965685e-13,0.475163449320569,0.474,0.353,3.66164954191311e-09,"10","Zm00001eb148890"
1.59128853950235e-13,0.675314838058288,0.266,0.168,3.66760182584503e-09,"10","Zm00001eb282230"
1.61418229906002e-13,0.51024311187474,0.369,0.254,3.72036736287353e-09,"10","Zm00001eb287580"
1.63267438156261e-13,0.49431338836939,0.469,0.351,3.7629879146255e-09,"10","Zm00001eb234190"
1.64921361964542e-13,0.640854805069913,0.277,0.177,3.80110755055877e-09,"10","Zm00001eb307250"
1.70543368038292e-13,0.584282201347148,0.344,0.235,3.93068354654655e-09,"10","Zm00001eb153380"
1.79227917391547e-13,0.595206532217959,0.295,0.191,4.13084504004037e-09,"10","Zm00001eb292280"
1.83450272319632e-13,0.531112218114669,0.436,0.32,4.22816187642287e-09,"10","Zm00001eb128690"
1.83820451335654e-13,0.531922141826567,0.404,0.29,4.23669376238416e-09,"10","Zm00001eb210470"
1.90179068788395e-13,0.355500530075694,0.671,0.567,4.38324717743494e-09,"10","Zm00001eb179600"
1.91389032390504e-13,0.630044633891216,0.305,0.201,4.41113441853635e-09,"10","Zm00001eb311790"
1.99279627088157e-13,0.609041800738623,0.324,0.219,4.59299684512784e-09,"10","Zm00001eb432550"
2.01647161749115e-13,0.6010443505039,0.317,0.211,4.64756378399359e-09,"10","Zm00001eb255540"
2.14790795545095e-13,0.616671414178233,0.352,0.245,4.95049825572334e-09,"10","Zm00001eb434450"
2.17783957282735e-13,0.700867614903096,0.272,0.175,5.01948464745247e-09,"10","Zm00001eb085570"
2.18463858447467e-13,0.4271325239704,0.505,0.382,5.03515500949723e-09,"10","Zm00001eb389600"
2.21102070085686e-13,0.519061799224459,0.448,0.333,5.09596051133488e-09,"10","Zm00001eb224620"
2.21283271195179e-13,0.597673933954609,0.362,0.253,5.10013683450648e-09,"10","Zm00001eb194650"
2.21966497349204e-13,0.388532537274499,0.59,0.47,5.11588383090444e-09,"10","Zm00001eb162020"
2.23358159628312e-13,0.636399506685461,0.264,0.166,5.14795886311333e-09,"10","Zm00001eb388060"
2.26839859975281e-13,0.375154830572937,0.589,0.463,5.22820509271028e-09,"10","Zm00001eb083980"
2.43314538702997e-13,0.430446996177232,0.55,0.433,5.60791348802669e-09,"10","Zm00001eb394850"
2.43733421567117e-13,0.616927492126624,0.304,0.2,5.61756790027892e-09,"10","Zm00001eb372960"
2.48866790578622e-13,0.564606064401405,0.369,0.257,5.73588178925607e-09,"10","Zm00001eb409000"
2.49952911788619e-13,0.463149637467176,0.483,0.362,5.76091471090409e-09,"10","Zm00001eb122160"
2.50446851195871e-13,0.521249873308262,0.454,0.339,5.77229902636243e-09,"10","Zm00001eb423320"
2.54536694582925e-13,0.552580784043868,0.424,0.312,5.86656173674726e-09,"10","Zm00001eb056520"
2.58922486378527e-13,0.642263939286993,0.3,0.198,5.96764546605229e-09,"10","Zm00001eb258970"
2.6821600268797e-13,0.58575731765889,0.321,0.214,6.18184242995232e-09,"10","Zm00001eb378450"
2.7011205342274e-13,0.649959275064112,0.266,0.168,6.22554260728732e-09,"10","Zm00001eb136040"
2.70448733896301e-13,0.518287886310642,0.481,0.371,6.23330241884194e-09,"10","Zm00001eb407550"
2.71484452697613e-13,0.499013923791765,0.52,0.412,6.25717366577458e-09,"10","Zm00001eb297270"
2.73940358524052e-13,0.592060538518255,0.324,0.218,6.31377738326234e-09,"10","Zm00001eb114430"
2.80842161062177e-13,0.531342595954174,0.365,0.251,6.47285012816105e-09,"10","Zm00001eb104870"
2.82848494183725e-13,0.632551570202862,0.319,0.216,6.51909209394648e-09,"10","Zm00001eb159970"
2.83195100263883e-13,0.629269169095326,0.287,0.186,6.52708067088197e-09,"10","Zm00001eb007070"
2.86381672773916e-13,0.589112203547558,0.346,0.24,6.60052479409321e-09,"10","Zm00001eb145960"
2.88976194255484e-13,0.553100824500736,0.406,0.298,6.66032332520039e-09,"10","Zm00001eb237890"
2.90425188921967e-13,0.479043090549083,0.432,0.313,6.6937197542735e-09,"10","Zm00001eb165440"
2.94034467215879e-13,0.472462455668282,0.493,0.377,6.77690640039157e-09,"10","Zm00001eb046670"
2.94226407706539e-13,0.497076457637073,0.41,0.293,6.78133024482031e-09,"10","Zm00001eb270250"
3.3043362486557e-13,0.71097490914046,0.26,0.166,7.61583418590165e-09,"10","Zm00001eb043720"
3.40165943364378e-13,0.624574071288671,0.317,0.214,7.84014466266218e-09,"10","Zm00001eb282650"
3.49215262015657e-13,0.623764427003984,0.311,0.209,8.04871335893687e-09,"10","Zm00001eb168480"
3.49985972603397e-13,0.637350805745659,0.287,0.187,8.06647669656309e-09,"10","Zm00001eb082920"
3.55752418642792e-13,0.473365422506659,0.443,0.326,8.19938174487907e-09,"10","Zm00001eb060010"
3.62262107297227e-13,0.320342212171106,0.765,0.68,8.34941704898648e-09,"10","Zm00001eb420170"
3.69997252480355e-13,0.511645709245602,0.413,0.299,8.52769667516722e-09,"10","Zm00001eb325360"
3.7067631734217e-13,0.631408636480059,0.266,0.169,8.54334776210233e-09,"10","Zm00001eb007050"
3.72947393589559e-13,0.428357810219173,0.564,0.451,8.59569152745215e-09,"10","Zm00001eb227430"
3.7484567732228e-13,0.669632116533847,0.296,0.196,8.63944317092391e-09,"10","Zm00001eb109780"
3.75095357982203e-13,0.571540209113078,0.361,0.252,8.6451978107738e-09,"10","Zm00001eb224960"
3.90550810449812e-13,0.573127414244517,0.348,0.239,9.00141507924726e-09,"10","Zm00001eb190620"
3.94026963562046e-13,0.482180227739478,0.426,0.31,9.08153345617804e-09,"10","Zm00001eb220770"
4.21329012574377e-13,0.582777305674967,0.34,0.234,9.71079108181424e-09,"10","Zm00001eb288520"
4.27729186176608e-13,0.461908005968974,0.457,0.341,9.85830228299846e-09,"10","Zm00001eb427580"
4.52660448110139e-13,0.562410937739995,0.334,0.226,1.04329180080425e-08,"10","Zm00001eb363860"
4.53297770954908e-13,0.644662195223251,0.277,0.178,1.04476070249687e-08,"10","Zm00001eb178590"
4.53857287503871e-13,0.355189890146576,0.654,0.545,1.04605027623892e-08,"10","Zm00001eb174670"
4.56135711005172e-13,0.668053308277931,0.271,0.174,1.05130158672472e-08,"10","Zm00001eb320490"
4.58668373340949e-13,0.558881651615746,0.254,0.161,1.05713886687622e-08,"10","Zm00001eb402630"
4.63109037849942e-13,0.415208830558766,0.51,0.389,1.06737371043655e-08,"10","Zm00001eb002660"
4.78911317214854e-13,0.542500170507062,0.379,0.267,1.1037948039168e-08,"10","Zm00001eb194220"
4.84635372828565e-13,0.539873489235702,0.344,0.235,1.11698760729528e-08,"10","Zm00001eb171040"
4.85481786345235e-13,0.512692014019732,0.401,0.288,1.1189384211685e-08,"10","Zm00001eb009510"
4.87853369128203e-13,0.494844946671975,0.432,0.317,1.12440444516668e-08,"10","Zm00001eb378690"
4.93224153345704e-13,0.592041263005323,0.35,0.245,1.13678302863118e-08,"10","Zm00001eb000590"
5.07243569454821e-13,0.713635926234157,0.251,0.159,1.16909497887947e-08,"10","Zm00001eb125990"
5.2417328238616e-13,0.536424050423375,0.343,0.234,1.20811458124362e-08,"10","Zm00001eb056410"
5.30380708669791e-13,0.615131074200088,0.281,0.181,1.22242145734213e-08,"10","Zm00001eb000870"
5.36733112420208e-13,0.644379784526276,0.255,0.16,1.2370624775061e-08,"10","Zm00001eb285910"
5.36803579575189e-13,0.569263246745105,0.374,0.265,1.2372248902049e-08,"10","Zm00001eb159740"
5.41171686612724e-13,0.698346710268761,0.277,0.181,1.24729250330501e-08,"10","Zm00001eb190750"
5.46908790177508e-13,0.682371122015237,0.255,0.162,1.26051537960112e-08,"10","Zm00001eb167840"
5.52459110868851e-13,0.402932930478154,0.531,0.413,1.27330775873053e-08,"10","Zm00001eb189870"
5.63603956678707e-13,0.67383702234105,0.266,0.171,1.29899439935308e-08,"10","Zm00001eb168260"
5.66121719378507e-13,0.439030562293395,0.546,0.438,1.30479733882358e-08,"10","Zm00001eb395270"
5.68511614000923e-13,0.666362313792021,0.267,0.172,1.31030556794933e-08,"10","Zm00001eb274050"
5.86983140065786e-13,0.667508713394535,0.308,0.208,1.35287874122362e-08,"10","Zm00001eb225030"
5.98754901033476e-13,0.58834002106265,0.327,0.222,1.38001029590195e-08,"10","Zm00001eb079940"
6.13361181360154e-13,0.592942199097234,0.315,0.211,1.41367485079888e-08,"10","Zm00001eb423450"
6.25857337695926e-13,0.467015773629454,0.482,0.367,1.44247599192157e-08,"10","Zm00001eb154730"
6.33243848018118e-13,0.577247410806566,0.356,0.249,1.45950042091216e-08,"10","Zm00001eb329240"
6.40257209308705e-13,0.372959609373528,0.658,0.564,1.4756648160147e-08,"10","Zm00001eb221180"
6.4310820378561e-13,0.678014979918563,0.303,0.205,1.48223578808507e-08,"10","Zm00001eb227090"
6.48288503690885e-13,0.643418133501439,0.286,0.189,1.49417534330675e-08,"10","Zm00001eb086780"
6.53826279227351e-13,0.468465097931963,0.463,0.349,1.5069388083632e-08,"10","Zm00001eb301240"
6.56707392469796e-13,0.293048532239275,0.758,0.662,1.51357919816439e-08,"10","Zm00001eb379830"
6.73428590392211e-13,0.592590036231283,0.343,0.238,1.55211821513597e-08,"10","Zm00001eb112220"
6.80433964183592e-13,0.534248814914232,0.372,0.26,1.56826420065034e-08,"10","Zm00001eb430080"
6.86906335201031e-13,0.26423126674493,0.857,0.799,1.58318172137134e-08,"10","Zm00001eb161900"
7.02289643192499e-13,0.302808087558524,0.811,0.72,1.61863716963007e-08,"10","Zm00001eb067440"
7.09582042382676e-13,0.455141051870259,0.492,0.378,1.63544469128359e-08,"10","Zm00001eb431310"
7.09826830570283e-13,0.653076668416629,0.289,0.19,1.63600887909839e-08,"10","Zm00001eb007600"
7.1205415936371e-13,0.451980115054111,0.51,0.396,1.64114242650148e-08,"10","Zm00001eb397880"
7.15943059812778e-13,0.515164931051571,0.406,0.295,1.65010556425649e-08,"10","Zm00001eb179020"
7.16049698722592e-13,0.655301070903622,0.28,0.183,1.65035134561583e-08,"10","Zm00001eb269990"
7.18986816251636e-13,0.450971768904441,0.511,0.392,1.65712081409677e-08,"10","Zm00001eb195160"
7.30181089975591e-13,0.552546536822065,0.365,0.256,1.68292137617574e-08,"10","Zm00001eb133640"
7.552150852559e-13,0.508532877793944,0.432,0.322,1.7406197284978e-08,"10","Zm00001eb377290"
7.6740790896656e-13,0.618486697428252,0.334,0.23,1.76872174858613e-08,"10","Zm00001eb241240"
7.85382448004417e-13,0.487864348439002,0.417,0.303,1.81014946616058e-08,"10","Zm00001eb120760"
8.0330191687233e-13,0.567811232861753,0.365,0.256,1.85145025800735e-08,"10","Zm00001eb380650"
8.08190008157815e-13,0.497012087810449,0.426,0.314,1.86271633080213e-08,"10","Zm00001eb386100"
8.23828672497295e-13,0.475717109157634,0.456,0.345,1.89876032437177e-08,"10","Zm00001eb281450"
8.29471544796317e-13,0.324833394778742,0.793,0.716,1.91176601644655e-08,"10","Zm00001eb030530"
8.5767942985384e-13,0.49584250433499,0.414,0.301,1.97677954992713e-08,"10","Zm00001eb217880"
8.64188604818691e-13,0.547511002810524,0.38,0.272,1.99178189638612e-08,"10","Zm00001eb232640"
8.74269012179507e-13,0.630157682865652,0.336,0.234,2.01501521927133e-08,"10","Zm00001eb277480"
8.76833075003473e-13,0.36360887656727,0.64,0.537,2.02092487126801e-08,"10","Zm00001eb356180"
8.77136926704246e-13,0.553179970143426,0.365,0.257,2.02162518866795e-08,"10","Zm00001eb422860"
8.860164220698e-13,0.322068518669273,0.713,0.635,2.04209064958647e-08,"10","Zm00001eb174310"
9.22935043877588e-13,0.363733604611005,0.637,0.528,2.12718068912906e-08,"10","Zm00001eb315240"
9.36117236158129e-13,0.592340909129838,0.28,0.182,2.15756300589725e-08,"10","Zm00001eb157590"
9.5927706388995e-13,0.61174217363732,0.319,0.217,2.21094177685356e-08,"10","Zm00001eb184520"
9.80262265555395e-13,0.461663823827612,0.482,0.37,2.25930846965208e-08,"10","Zm00001eb153100"
9.87483913134037e-13,0.601051263864366,0.284,0.185,2.27595292299133e-08,"10","Zm00001eb369330"
9.88899829437098e-13,0.347986781746051,0.657,0.554,2.27921632688662e-08,"10","Zm00001eb237430"
1.00702709333777e-12,0.508697487792106,0.375,0.263,2.32099604472488e-08,"10","Zm00001eb153980"
1.02407176994382e-12,0.523562822701154,0.385,0.274,2.36028061536651e-08,"10","Zm00001eb284630"
1.06706663287847e-12,0.664904325865481,0.253,0.16,2.4593751754583e-08,"10","Zm00001eb175120"
1.10108129293957e-12,0.531349411213761,0.437,0.326,2.53777216396713e-08,"10","Zm00001eb289590"
1.11238855002972e-12,0.49208846911625,0.495,0.385,2.5638331301085e-08,"10","Zm00001eb338740"
1.12902491556418e-12,0.581037727408142,0.352,0.246,2.60217662539233e-08,"10","Zm00001eb332200"
1.24032727083442e-12,0.478193421472488,0.506,0.393,2.85870629381916e-08,"10","Zm00001eb334820"
1.25697287096424e-12,0.525421767244903,0.362,0.253,2.89707107299838e-08,"10","Zm00001eb231010"
1.27401029353835e-12,0.638636890797785,0.257,0.163,2.93633892454718e-08,"10","Zm00001eb159830"
1.28779822793764e-12,0.642205413291939,0.287,0.191,2.96811735575067e-08,"10","Zm00001eb364810"
1.32009795229813e-12,0.343135094956015,0.643,0.535,3.04256176045673e-08,"10","Zm00001eb278580"
1.32175189531476e-12,0.457113039529059,0.466,0.349,3.04637376832145e-08,"10","Zm00001eb091260"
1.32803007298548e-12,0.589575174782853,0.348,0.244,3.06084371221694e-08,"10","Zm00001eb118150"
1.33203158527124e-12,0.405181483413079,0.549,0.429,3.07006639773314e-08,"10","Zm00001eb391060"
1.34328238065703e-12,0.263817503674382,0.808,0.726,3.09599723093833e-08,"10","Zm00001eb268750"
1.39542135194228e-12,0.324690161834913,0.703,0.604,3.21616713195657e-08,"10","Zm00001eb212300"
1.39842278189966e-12,0.313256599868509,0.641,0.512,3.22308482772233e-08,"10","Zm00001eb195650"
1.41784565218169e-12,0.551448810045465,0.322,0.218,3.26785065914835e-08,"10","Zm00001eb199940"
1.460285981585e-12,0.554455436617981,0.344,0.238,3.3656671303571e-08,"10","Zm00001eb420150"
1.52071158698035e-12,0.46401522289567,0.448,0.331,3.50493606567231e-08,"10","Zm00001eb131310"
1.52329484356308e-12,0.486749967990264,0.416,0.303,3.51088995544419e-08,"10","Zm00001eb373080"
1.66503546634049e-12,0.468987083937228,0.496,0.385,3.83757374282155e-08,"10","Zm00001eb329710"
1.72121223460725e-12,0.485891235647005,0.475,0.366,3.96704995832279e-08,"10","Zm00001eb238020"
1.76033195180922e-12,0.590725109938217,0.315,0.213,4.0572130825299e-08,"10","Zm00001eb106590"
1.76882037566928e-12,0.601135273563803,0.433,0.334,4.07677720184255e-08,"10","Zm00001eb151510"
1.77568046336936e-12,0.649979384173838,0.281,0.186,4.09258833197369e-08,"10","Zm00001eb295800"
1.81079316745776e-12,0.631544014546262,0.304,0.205,4.17351609235664e-08,"10","Zm00001eb167850"
1.85525227826651e-12,0.636661871365439,0.293,0.196,4.27598545094866e-08,"10","Zm00001eb028510"
1.88669681826582e-12,0.487230490979482,0.398,0.284,4.34845882673907e-08,"10","Zm00001eb147900"
1.89666548247467e-12,0.614013861522771,0.272,0.176,4.37143460400762e-08,"10","Zm00001eb078060"
1.95471189597779e-12,0.485395090670127,0.42,0.308,4.50521997784962e-08,"10","Zm00001eb167250"
1.97437697709751e-12,0.390639402246065,0.539,0.415,4.55054405681434e-08,"10","Zm00001eb338190"
2.02290824308074e-12,0.632818480212967,0.304,0.206,4.66239891865249e-08,"10","Zm00001eb334080"
2.06867593179318e-12,0.584080846740926,0.324,0.222,4.76788428759692e-08,"10","Zm00001eb324540"
2.14194817393553e-12,0.63868458766331,0.305,0.207,4.9367621512866e-08,"10","Zm00001eb246700"
2.1739662723489e-12,0.45033249117427,0.46,0.344,5.01055746450974e-08,"10","Zm00001eb005840"
2.26403184361026e-12,0.64214708605504,0.295,0.198,5.21814059315292e-08,"10","Zm00001eb170340"
2.57566524389217e-12,0.418237395629276,0.526,0.41,5.93639325412267e-08,"10","Zm00001eb331610"
2.62553552048629e-12,0.413402389522022,0.609,0.523,6.05133426761681e-08,"10","Zm00001eb433650"
2.70590807966652e-12,0.459790813064941,0.385,0.274,6.23657694201539e-08,"10","Zm00001eb405290"
2.72073920100044e-12,0.644144184780363,0.302,0.205,6.27075971046581e-08,"10","Zm00001eb371080"
2.72122235079126e-12,0.573949317398782,0.319,0.218,6.2718732741037e-08,"10","Zm00001eb201750"
2.74449915364718e-12,0.533023237827989,0.392,0.284,6.32552164932602e-08,"10","Zm00001eb156580"
2.79385393084793e-12,0.385282021440904,0.57,0.45,6.4392745398183e-08,"10","Zm00001eb424410"
2.80558555878414e-12,0.590622516498936,0.334,0.232,6.46631359588568e-08,"10","Zm00001eb334060"
2.81669597623218e-12,0.627891661737707,0.328,0.229,6.49192088601992e-08,"10","Zm00001eb408290"
2.91559451861409e-12,0.505474466365327,0.407,0.298,6.71986224650175e-08,"10","Zm00001eb333540"
2.92311069197733e-12,0.591098351245068,0.325,0.226,6.73718552286935e-08,"10","Zm00001eb159400"
2.95074642512197e-12,0.52076829173745,0.414,0.307,6.80088036062111e-08,"10","Zm00001eb024260"
2.97392559715096e-12,0.419171660825664,0.456,0.338,6.85430371631353e-08,"10","Zm00001eb287150"
2.99311596137695e-12,0.579720024082889,0.324,0.222,6.89853366778159e-08,"10","Zm00001eb329440"
2.99312362917414e-12,0.461321574186673,0.454,0.342,6.89855134052055e-08,"10","Zm00001eb026810"
2.99409081328729e-12,0.465139742370442,0.469,0.353,6.90078050646455e-08,"10","Zm00001eb251910"
3.0403441319033e-12,0.631412817483743,0.289,0.192,7.00738515521073e-08,"10","Zm00001eb088860"
3.11027229936566e-12,0.627061380636288,0.261,0.169,7.16855559557797e-08,"10","Zm00001eb068540"
3.13060805660748e-12,0.589279912266121,0.338,0.238,7.21542544886893e-08,"10","Zm00001eb084110"
3.13876938672458e-12,0.651737042184416,0.26,0.167,7.23423568252282e-08,"10","Zm00001eb144210"
3.1418749563528e-12,0.553723754066028,0.372,0.269,7.24139339940193e-08,"10","Zm00001eb138430"
3.15642114004176e-12,0.482540152618464,0.418,0.308,7.27491944356824e-08,"10","Zm00001eb303540"
3.1630148319882e-12,0.623635903870881,0.291,0.195,7.29011658476641e-08,"10","Zm00001eb016720"
3.25820225070225e-12,0.563537720002464,0.357,0.254,7.50950454741856e-08,"10","Zm00001eb282080"
3.28722207461508e-12,0.580802583946644,0.318,0.218,7.57638943757284e-08,"10","Zm00001eb173660"
3.30342202663552e-12,0.605451418285857,0.31,0.213,7.61372708698956e-08,"10","Zm00001eb129790"
3.34277370706236e-12,0.583577217194517,0.29,0.192,7.70442484003733e-08,"10","Zm00001eb210320"
3.39236085534739e-12,0.439044777977828,0.501,0.392,7.81871329940466e-08,"10","Zm00001eb415580"
3.42074322048549e-12,0.585802477084462,0.298,0.199,7.88412897457496e-08,"10","Zm00001eb171180"
3.42112458693993e-12,0.36090849653712,0.692,0.609,7.88500794797915e-08,"10","Zm00001eb381870"
3.45428146005492e-12,0.552997715547885,0.357,0.254,7.96142790913458e-08,"10","Zm00001eb300720"
3.48368081529378e-12,0.597061851750376,0.297,0.199,8.02918754308911e-08,"10","Zm00001eb017910"
3.57200343880218e-12,0.534388880490236,0.424,0.317,8.23275352575126e-08,"10","Zm00001eb038900"
3.60656363884528e-12,0.259277441683379,0.795,0.723,8.31240787481059e-08,"10","Zm00001eb401790"
3.6263599739315e-12,0.614237525292016,0.299,0.203,8.35803446791733e-08,"10","Zm00001eb154010"
3.63898835668802e-12,0.315519575943328,0.722,0.629,8.38714036449455e-08,"10","Zm00001eb265250"
3.68242630395402e-12,0.519282711818147,0.382,0.276,8.48725614535323e-08,"10","Zm00001eb057410"
3.7161262692052e-12,0.592172286268892,0.267,0.173,8.56492782526414e-08,"10","Zm00001eb287220"
3.80082967651273e-12,0.498115913133939,0.372,0.264,8.76015223842655e-08,"10","Zm00001eb259110"
3.95433677190842e-12,0.59262108803154,0.344,0.242,9.11395539189452e-08,"10","Zm00001eb190550"
4.03489062989936e-12,0.475437701013993,0.392,0.282,9.29961592379205e-08,"10","Zm00001eb283890"
4.05930717150699e-12,0.481180918708326,0.428,0.318,9.35589116888932e-08,"10","Zm00001eb250580"
4.11225131586151e-12,0.530626070218771,0.409,0.302,9.47791683279761e-08,"10","Zm00001eb301540"
4.2273492106009e-12,0.630277797519941,0.276,0.182,9.74319446059296e-08,"10","Zm00001eb331400"
4.29396232326916e-12,0.29684517247977,0.76,0.668,9.89672436267076e-08,"10","Zm00001eb154530"
4.3000376480483e-12,0.577668325275691,0.312,0.213,9.91072677122171e-08,"10","Zm00001eb433770"
4.32918276785483e-12,0.447953730454429,0.486,0.374,9.9779004433518e-08,"10","Zm00001eb053630"
4.32990053475201e-12,0.403473211869199,0.539,0.428,9.97955475249642e-08,"10","Zm00001eb133890"
4.38427730994869e-12,0.652138515692194,0.257,0.165,1.01048823439697e-07,"10","Zm00001eb143210"
4.47278210519457e-12,0.623244585974803,0.291,0.196,1.03088681960524e-07,"10","Zm00001eb361200"
4.48454432991394e-12,0.637034933913108,0.281,0.188,1.03359777715857e-07,"10","Zm00001eb268390"
4.57652891654212e-12,0.527083349694366,0.395,0.289,1.05479838468463e-07,"10","Zm00001eb065000"
4.6081862054046e-12,0.330805537058593,0.701,0.617,1.06209475662165e-07,"10","Zm00001eb237880"
4.62180396113736e-12,0.547575896577053,0.336,0.233,1.06523337696294e-07,"10","Zm00001eb163550"
4.62907627446688e-12,0.700783067744203,0.252,0.163,1.06690949973913e-07,"10","Zm00001eb006570"
4.70608285451845e-12,0.55072762005604,0.404,0.3,1.08465797630941e-07,"10","Zm00001eb185540"
4.79080016355722e-12,0.635874467883584,0.297,0.201,1.10418362169667e-07,"10","Zm00001eb398490"
4.79618472304639e-12,0.641650410504343,0.315,0.219,1.10542465496773e-07,"10","Zm00001eb100530"
